ID #,Co,Name,Recipes,AvgPct,Rating
ATF-00474,DIYFS,Hawaiian Shack,0,0.00%,
ATF-00475,DIYFS,Hazelnut Coffee,0,0.00%,
ATF-00476,DIYFS,Hazelnut Flavoring,3,2.33%,
ATF-00477,DIYFS,HOLY HOLY GRAIL RY4,1423,5.54%,
ATF-00478,DIYFS,Holy Holy Grail RY4 V2,210,5.05%,
ATF-00479,DIYFS,Holy Po Po,8,9.38%,
ATF-00480,DIYFS,Holy Resurrection,48,2.59%,
ATF-00481,DIYFS,Holy Vanilla,4290,1.47%,
ATF-00482,DIYFS,Holy Vanilla V2,264,1.55%,
ATF-00483,DIYFS,Honey,0,0.00%,
ATF-00484,DIYFS,Honey Chew,0,0.00%,
ATF-00485,DIYFS,Honey O Tobacco Flavoring,0,0.00%,
ATF-00486,DIYFS,HoneyDew,0,0.00%,
ATF-00487,DIYFS,Hopscotch,0,0.00%,
ATF-00488,DIYFS,Horchata,0,0.00%,
ATF-00489,DIYFS,Hot Cocoa,0,0.00%,
ATF-00490,DIYFS,Hot Lava Flow,0,0.00%,
ATF-00491,DIYFS,House Blend Black Cherry,0,0.00%,
ATF-00492,DIYFS,House Blend Tobacco,0,0.00%,
ATF-00493,DIYFS,Interstellar,3,6.00%,
ATF-00494,DIYFS,Irish Cream Cafe,0,0.00%,
ATF-00495,DIYFS,JAG Juice Flavoring,1,1.00%,
ATF-00496,DIYFS,JagarBomb,0,0.00%,
ATF-00497,DIYFS,Jamaica-Mon,0,0.00%,
ATF-00498,DIYFS,Jims BJ Gum,0,0.00%,
ATF-00499,DIYFS,Jingle Bell Cookies,0,0.00%,
ATF-00500,DIYFS,Juicy Peach Flavoring,2,10.00%,
ATF-00501,DIYFS,Just Chocolate and Coconut,0,0.00%,
ATF-00502,DIYFS,Kahlua and Cream Flavoring,1,3.50%,
ATF-00503,DIYFS,Keoke Koffee Flavoring,1,2.00%,
ATF-00504,DIYFS,Kettle Corn Flavoring,0,0.00%,
ATF-00505,DIYFS,Key Lime,0,0.00%,
ATF-00506,DIYFS,Kiwi,1,1.00%,
ATF-00507,DIYFS,Kola Flavoring,4,10.00%,
ATF-00508,DIYFS,Kulolo,2,1.00%,
ATF-00509,DIYFS,Lava Flow,4,12.03%,
ATF-00510,DIYFS,Leafy Georgia Peach,1,14.00%,
ATF-00511,DIYFS,Lemon,13,1.86%,
ATF-00512,DIYFS,Lemon Pound Cake,0,0.00%,
ATF-00513,DIYFS,Lemonberry Cream,1,2.00%,
ATF-00514,DIYFS,Lemon-Lime,1,3.05%,
ATF-00515,DIYFS,Li Hing Mui,9,2.89%,
ATF-00516,DIYFS,Licorice,0,0.00%,
ATF-00517,DIYFS,Lil Red Bubble Gum,0,0.00%,
ATF-00518,DIYFS,Liquid Gold,1,6.25%,
ATF-00519,DIYFS,Litchi,0,0.00%,
ATF-00520,DIYFS,Manderine Orange Flavoring,1,2.00%,
ATF-00521,DIYFS,Mango Flavoring,4,11.99%,
ATF-00522,DIYFS,Maniacal Melon,0,0.00%,
ATF-00523,DIYFS,Maple,2,2.00%,
ATF-00524,DIYFS,Maple Flavoring,0,0.00%,
ATF-00525,DIYFS,Marshmallow,1,1.00%,
ATF-00526,DIYFS,Melon,0,0.00%,
ATF-00527,DIYFS,Melon O Pear,0,0.00%,
ATF-00528,DIYFS,Menage E Trois,6,1.67%,
ATF-00529,DIYFS,Metro Man,16,8.97%,
ATF-00530,DIYFS,Midnight Love,1,2.00%,
ATF-00531,DIYFS,Mint,0,0.00%,
ATF-00532,DIYFS,Mint Chocolate Banana Float,0,0.00%,
ATF-00533,DIYFS,Mint Chocolate Chip,0,0.00%,
ATF-00534,DIYFS,Mint Explosion Flavoring,0,0.00%,
ATF-00535,DIYFS,Monkey Tang,0,0.00%,
ATF-00536,DIYFS,Mr. Good Stuff,13,7.90%,
ATF-00537,DIYFS,Mr. Good Stuff V2,0,0.00%,
ATF-00538,DIYFS,Mr. Popper,0,0.00%,
ATF-00539,DIYFS,Mt Charleston Cocoa,0,0.00%,
ATF-00540,DIYFS,Mt Dewy,0,0.00%,
ATF-00541,DIYFS,Neapolitan,0,0.00%,
ATF-00542,DIYFS,Nectarine,0,0.00%,
ATF-00543,DIYFS,Nilly Bean Ice Cream,0,0.00%,
ATF-00544,DIYFS,No Can Dew,0,0.00%,
ATF-00545,DIYFS,Nut,4,4.13%,
ATF-00546,DIYFS,Nutella,1,5.00%,
ATF-00547,DIYFS,Nutty Amaretto,0,0.00%,
ATF-00548,DIYFS,Nutty Hopscotch,0,0.00%,
ATF-00549,DIYFS,Orange,0,0.00%,
ATF-00550,DIYFS,Orange Cream,2,9.00%,
ATF-00551,DIYFS,Organic Lemonade,1,0.01%,
ATF-00552,DIYFS,Papa Smurf Flavoring,3,18.33%,
ATF-00553,DIYFS,Papaya,0,0.00%,
ATF-00554,DIYFS,Passion Fruit Flavoring,0,0.00%,
ATF-00555,DIYFS,Passion Orange,0,0.00%,
ATF-00556,DIYFS,Peachy Apple Flavoring,2,14.50%,
ATF-00557,DIYFS,Peanut Butter,0,0.00%,
ATF-00558,DIYFS,Peanut Butter Cuppy,0,0.00%,
ATF-00559,DIYFS,Pear,0,0.00%,
ATF-00560,DIYFS,Pecan,1,2.00%,
ATF-00561,DIYFS,Peppermint,0,0.00%,
ATF-00562,DIYFS,Perfect Peach,1,1.50%,
ATF-00563,DIYFS,Pillow Talk Flavoring,34,1.96%,
ATF-00564,DIYFS,Pillow Talk V2,0,0.00%,
ATF-00565,DIYFS,Pina Colada,1,13.60%,
ATF-00566,DIYFS,Pineapple,0,0.00%,
ATF-00567,DIYFS,Pistachio,0,0.00%,
ATF-00568,DIYFS,Plum,0,0.00%,
ATF-00569,DIYFS,POG,11,14.82%,
ATF-00570,DIYFS,Pomegranate,0,0.00%,
ATF-00571,DIYFS,Pomegranate Surprise,0,0.00%,
ATF-00572,DIYFS,Pomegrante,0,0.00%,
ATF-00573,DIYFS,Pound Cake,20,2.23%,
ATF-00574,DIYFS,Pretzel,4,4.19%,
ATF-00575,DIYFS,Pumpkin,1,4.00%,
ATF-00576,DIYFS,Rainbow Drops,0,0.00%,
ATF-00577,DIYFS,Rapture,0,0.00%,
ATF-00578,DIYFS,Raspberry,0,0.00%,
ATF-00579,DIYFS,Raspberry Bubble Gum,1,20.00%,
ATF-00580,DIYFS,Raspberry Chocolate Mint Cookie Rounds,0,0.00%,
ATF-00581,DIYFS,Raspberry Cookie,0,0.00%,
ATF-00582,DIYFS,Raspberry Lemonade,1,4.00%,
ATF-00583,DIYFS,Red Bully Girl,0,0.00%,
ATF-00584,DIYFS,Red Feather Tobacco,0,0.00%,
ATF-00585,DIYFS,RED Licorice,0,0.00%,
ATF-00586,DIYFS,Rootbeer,1,0.00%,
ATF-00587,DIYFS,Rootbeer Float,1,14.00%,
ATF-00588,DIYFS,Rum,0,0.00%,
ATF-00589,DIYFS,Rum Pound Cake,0,0.00%,
ATF-00590,DIYFS,Rumberry Flirtini,0,0.00%,
ATF-00591,DIYFS,Shacks Of Carribean,0,0.00%,
ATF-00592,DIYFS,Shacks Smurf Berries,0,0.00%,
ATF-00593,DIYFS,Shacksberry,0,0.00%,
ATF-00594,DIYFS,Sinners Toast Crunch,1,0.00%,
ATF-00595,DIYFS,Smaks Da Frog,1,21.30%,
ATF-00596,DIYFS,Snake Venom,0,0.00%,
ATF-00597,DIYFS,Sour Apple,4,6.68%,
ATF-00598,DIYFS,Sour Apple Candy,8,1.81%,
ATF-00599,DIYFS,Sour Candy,17,1.97%,
ATF-00600,DIYFS,Sour Candy V2,0,0.00%,
ATF-00601,DIYFS,Sour Grape Candy,0,0.00%,
ATF-00602,DIYFS,Sour Lemon Candy,1,7.00%,
ATF-00603,DIYFS,Sour Powder,1,1.00%,
ATF-00604,DIYFS,Sour Raspberry Candy,1,6.00%,
ATF-00605,DIYFS,Sour Strawberry Candy,0,0.00%,
ATF-00606,DIYFS,Sour Watermelon Candy Flavoring,1,1.50%,
ATF-00607,DIYFS,Spark Plug,0,0.00%,
ATF-00608,DIYFS,Spearmint,1,0.10%,
ATF-00609,DIYFS,Spearmint Bubble Gum,0,0.00%,
ATF-00610,DIYFS,Stranana,0,0.00%,
ATF-00611,DIYFS,Straw Melon,0,0.00%,
ATF-00612,DIYFS,Strawberry,0,0.00%,
ATF-00613,DIYFS,Strawberry & Cream,7,12.58%,
ATF-00614,DIYFS,Strawberry Bubble Gum,6,8.63%,
ATF-00615,DIYFS,Strawberry Champagne,0,0.00%,
ATF-00616,DIYFS,Strawberry Colada,0,0.00%,
ATF-00617,DIYFS,Strawberry Cotton Candy,0,0.00%,
ATF-00618,DIYFS,Strawberry Grenade,1,4.00%,
ATF-00619,DIYFS,Strawberry Kiwi,0,0.00%,
ATF-00620,DIYFS,Strawberry Lemonade,3,5.00%,
ATF-00621,DIYFS,Strawberry Mango Margarita,0,0.00%,
ATF-00622,DIYFS,Strawberry Margarita,0,0.00%,
ATF-00623,DIYFS,Strawberry Milkshake,0,0.00%,
ATF-00624,DIYFS,Sugar Cookie,0,0.00%,
ATF-00625,DIYFS,Sugar Cream,6,1.58%,
ATF-00626,DIYFS,Sweet Cranberry,0,0.00%,
ATF-00627,DIYFS,Sweet Cream,0,0.00%,
ATF-00628,DIYFS,Sweet N Sour,0,0.00%,
ATF-00629,DIYFS,Sweet Nothing Tobacco,2,7.50%,
ATF-00630,DIYFS,Sweet Pucker Candy,0,0.00%,
ATF-00631,DIYFS,Tangerine,0,0.00%,
ATF-00632,DIYFS,Teaberry,0,0.00%,
ATF-00633,DIYFS,Teaberry Gum,0,0.00%,
ATF-00634,DIYFS,The Strawberry,0,0.00%,
ATF-00635,DIYFS,Tidal Wave,0,0.00%,
ATF-00636,DIYFS,Tigers Blood,10,18.50%,
ATF-00637,DIYFS,Toffee,0,0.00%,
ATF-00638,DIYFS,Tropical Punch,0,0.00%,
ATF-00639,DIYFS,Ultimate Chocolate Cake,1,0.10%,
ATF-00640,DIYFS,Ultimate Chocolate Coffee,1,2.00%,
ATF-00641,DIYFS,Vanilla Berry Puddin,2,10.00%,
ATF-00642,DIYFS,Vanilla ButterNut,0,0.00%,
ATF-00643,DIYFS,Vanilla Cola,0,0.00%,
ATF-00644,DIYFS,Vanilla Custard,9,3.40%,
ATF-00645,DIYFS,Vanilla Milkshake,1,1.00%,
ATF-00646,DIYFS,Vanilla Raspberry,0,0.00%,
ATF-00647,DIYFS,Waffle,0,0.00%,
ATF-00648,DIYFS,Watermelon,8,0.88%,
ATF-00649,DIYFS,Watermelon Candy V2,1,0.01%,
ATF-00650,DIYFS,Watermelon Li Hing Mui,0,0.00%,
ATF-00651,DIYFS,Whipped Cream,1,2.00%,
ATF-00652,DIYFS,White Chocolate,0,0.00%,
ATF-00653,DIYFS,Wild BlueBerry,6,1.67%,
ATF-00654,DIYFS,Wint O Green,0,0.00%,
ATF-00655,DIYFS,Wood Tip Black Jack,2,1.88%,
ATF-00656,DIYFS,x2 Mint,0,0.00%,
ATF-00657,DV,Absinthe,123,3.00%,
ATF-00658,DV,Amber Blend,1,15.00%,
ATF-00659,DV,American Gold,6,1.20%,
ATF-00660,DV,American Red,6,3.70%,
ATF-00661,DV,Aniseed,16,2.35%,
ATF-00662,DV,Apple Strudel,0,0.00%,
ATF-00663,DV,Apricot,0,0.00%,
ATF-00664,DV,Banana,3,4.56%,
ATF-00665,DV,Bananacharma,1,20.00%,
ATF-00666,DV,Banoffee,2,7.00%,
ATF-00667,DV,Berry Crush,21,5.53%,
ATF-00668,DV,Berrylicious,0,0.00%,
ATF-00669,DV,Black Cherry,1,15.00%,
ATF-00670,DV,Blackberry,0,0.00%,
ATF-00671,DV,Blackberry Crumble,1,3.00%,
ATF-00672,DV,Blackcurrant,5,2.30%,
ATF-00673,DV,Blackdrops,3,16.00%,
ATF-00674,DV,Blue Limey,5,8.25%,
ATF-00675,DV,Blueberry,1,0.50%,
ATF-00676,DV,Blueberry Jam Welsh Cake,1,0.00%,
ATF-00677,DV,Brekzest,0,0.00%,
ATF-00678,DV,Brown Sugar,4,0.63%,
ATF-00679,DV,Bubblegum,3,0.82%,
ATF-00680,DV,Buttermint,1,4.00%,
ATF-00681,DV,Butterscotch,0,0.00%,
ATF-00682,DV,Cafe au Lait,1,2.00%,
ATF-00683,DV,Cafe Brasiliano,32,1.84%,
ATF-00684,DV,Candyfloss,3,2.75%,
ATF-00685,DV,Cappuccino,1,2.00%,
ATF-00686,DV,Caramel,0,0.00%,
ATF-00687,DV,Cherry Cola,0,0.00%,
ATF-00688,DV,Cherrylicious,3,3.33%,
ATF-00689,DV,Choco Peanut Butter,1,12.75%,
ATF-00690,DV,Chocolate Banana,0,0.00%,
ATF-00691,DV,Cinnamon Dough,2,1.25%,
ATF-00692,DV,Classic Cola,21,3.30%,
ATF-00693,DV,Coconut,2,2.00%,
ATF-00694,DV,Cream,0,0.00%,
ATF-00695,DV,Creme Anglaise,131,3.27%,
ATF-00696,DV,Crystal Blue,39,5.91%,
ATF-00697,DV,Dandelion & Burdock,5,7.60%,
ATF-00698,DV,Doughnut,0,0.00%,
ATF-00699,DV,DY4,9,7.22%,
ATF-00700,DV,Earl Grey Tea,0,0.00%,
ATF-00701,DV,Frostbite,0,0.00%,
ATF-00702,DV,Fruit Punch,3,8.50%,
ATF-00703,DV,Fruitiful,0,0.00%,
ATF-00704,DV,Fruity Salad,0,0.00%,
ATF-00705,DV,Ginger Biscuit,0,0.00%,
ATF-00706,DV,Gold,1,15.00%,
ATF-00707,DV,Grape,0,0.00%,
ATF-00708,DV,Green Apple,1,2.00%,
ATF-00709,DV,Gummy Bears,0,0.00%,
ATF-00710,DV,Harlequin,0,0.00%,
ATF-00711,DV,Hill Town,0,0.00%,
ATF-00712,DV,Honeydew Melon Mix,2,15.00%,
ATF-00713,DV,Jack Black,4,3.75%,
ATF-00714,DV,Jelloopy,0,0.00%,
ATF-00715,DV,Karmel,0,0.00%,
ATF-00716,DV,Key Lime Pie,4,11.17%,
ATF-00717,DV,Kiwi,1,6.00%,
ATF-00718,DV,Krispies,0,0.00%,
ATF-00719,DV,Lemonade,5,1.90%,
ATF-00720,DV,Lemony Blush,1,9.50%,
ATF-00721,DV,Lemony Custard,1,15.40%,
ATF-00722,DV,Lime Zinger,27,2.09%,
ATF-00723,DV,Liquorice,9,2.50%,
ATF-00724,DV,Love Potion No.6,0,0.00%,
ATF-00725,DV,Mandrake,0,0.00%,
ATF-00726,DV,Mango,2,18.00%,
ATF-00727,DV,Marmalade on Toast,0,0.00%,
ATF-00728,DV,Menthol,6,0.88%,
ATF-00729,DV,Menthol Special Blend,6,1.00%,
ATF-00730,DV,Menthol Tobacco,0,0.00%,
ATF-00731,DV,Mentholyptus,6,1.13%,
ATF-00732,DV,Mint Choc Chip,2,6.25%,
ATF-00733,DV,Mojito,0,0.00%,
ATF-00734,DV,New York 60,2,5.25%,
ATF-00735,DV,Nutty Roche,0,0.00%,
ATF-00736,DV,Orange Tactics,1,15.00%,
ATF-00737,DV,Orangella,0,0.00%,
ATF-00738,DV,Orchard Scrumple,2,0.75%,
ATF-00739,DV,Parma Violet,17,3.15%,
ATF-00740,DV,Passionfruit,8,2.11%,
ATF-00741,DV,Peach,1,0.00%,
ATF-00742,DV,Peppermint,0,0.00%,
ATF-00743,DV,Pineapple,0,0.00%,
ATF-00744,DV,Pink Lemonade,0,0.00%,
ATF-00745,DV,Purpello,3,1.60%,
ATF-00746,DV,Rainbow Fruit,5,9.80%,
ATF-00747,DV,Raspberry,14,1.75%,
ATF-00748,DV,Raspberry Dripple,12,6.14%,
ATF-00749,DV,Raspberry Ice,1,3.00%,
ATF-00750,DV,Red Tab,0,0.00%,
ATF-00751,DV,Red Zip,0,0.00%,
ATF-00752,DV,Rhubarb Cuddle,84,2.74%,
ATF-00753,DV,Roast Beef,0,0.00%,
ATF-00754,DV,Roast Chicken,0,0.00%,
ATF-00755,DV,San Clemente,0,0.00%,
ATF-00756,DV,Sarsaparilla,0,0.00%,
ATF-00757,DV,Sherbert Lemon,4,6.88%,
ATF-00758,DV,Spearmint,0,0.00%,
ATF-00759,DV,Strawberries & Cream,0,0.00%,
ATF-00760,DV,Strawberrino,8,4.83%,
ATF-00761,DV,Strawberry,8,5.63%,
ATF-00762,DV,Strawberry Bonbon,0,0.00%,
ATF-00763,DV,Strawberry Ice,1,14.50%,
ATF-00764,DV,Summer Punch,0,0.00%,
ATF-00765,DV,Tobacco,1,3.00%,
ATF-00766,DV,Toffy,0,0.00%,
ATF-00767,DV,Totally Tropical,0,0.00%,
ATF-00768,DV,Turkish Delight,3,3.50%,
ATF-00769,DV,Vanilla Ice,0,0.00%,
ATF-00770,DV,Vanille Fran̤aise,2,1.25%,
ATF-00771,DV,Vapefest Original,0,0.00%,
ATF-00772,DV,Vimtage Pop,1,1.00%,
ATF-00773,DV,Virginia,4,2.25%,
ATF-00774,DV,Waikiki Hula,0,0.00%,
ATF-00775,DV,Walter Malone,11,9.38%,
ATF-00776,DV,Welsh Pipe,1,5.00%,
ATF-00777,DV,Welsh Taffi,1,20.00%,
ATF-00778,DV,White Chocolate,0,0.00%,
ATF-00779,DV,White Grape,0,0.00%,
ATF-00780,DV,Zingo,0,0.00%,
ATF-00781,FA,7leaves Ultimate,334,2.55%,
ATF-00782,FA,Aaa Magic Mask,65,6.14%,
ATF-00783,FA,After Dark,13,11.42%,
ATF-00784,FA,Almond,5715,1.11%,
ATF-00785,FA,Amarula Kenya Creamy Coffee,5,1.75%,
ATF-00786,FA,Anise,513,0.94%,
ATF-00787,FA,Apple Fuji,12609,2.01%,
ATF-00788,FA,Apple Fuji DC,1,0.70%,
ATF-00789,FA,Apple Pie,2673,1.89%,
ATF-00790,FA,Apple Strudel,11,2.11%,
ATF-00791,FA,Armenia (apricot),2227,1.50%,
ATF-00792,FA,Aroma Arctic Winter (menthol Artic),807,1.48%,
ATF-00793,FA,Asparagus,0,0.00%,
ATF-00794,FA,Aurora,287,0.87%,
ATF-00795,FA,Bacon Fried,1,18.00%,
ATF-00796,FA,Banana,863,1.77%,
ATF-00797,FA,Banana Candy,28,3.68%,
ATF-00798,FA,Barley Malt,5,0.47%,
ATF-00799,FA,Basil Oil Soluble,1,0.40%,
ATF-00800,FA,Bavarian Cream,691,1.76%,
ATF-00801,FA,Beef Boiled,2,3.00%,
ATF-00802,FA,Beef Roasted,1,0.10%,
ATF-00803,FA,Beer,24,2.20%,
ATF-00804,FA,Bell Pepper,5,0.68%,
ATF-00805,FA,Berberis (Tangy/Citrus),5,1.50%,
ATF-00806,FA,Bergamot,488,0.69%,
ATF-00807,FA,Berryl (raspberry),2156,1.82%,
ATF-00808,FA,Bilberry,4260,0.86%,
ATF-00809,FA,Bilberry Extra,19,1.46%,
ATF-00810,FA,Bitter Wizard,125,0.59%,
ATF-00811,FA,Black Cherry (Cherryl),83,1.78%,
ATF-00812,FA,Black Fire,647,0.82%,
ATF-00813,FA,Black Jack Vintage,11,5.50%,
ATF-00814,FA,Black Pearl,5,6.45%,
ATF-00815,FA,Black Soul (Blackberry & Lychee),0,0.00%,
ATF-00816,FA,Black Touch (licorice Plus),180,1.52%,
ATF-00817,FA,Blackberry,85,2.04%,
ATF-00818,FA,Blackcurrant,3104,1.38%,
ATF-00819,FA,Blackcurrant Licorice,1,3.00%,
ATF-00820,FA,Blackcurrant Menthol,2,13.50%,
ATF-00821,FA,Blenderize (tutti Frutti),70,2.26%,
ATF-00822,FA,Blood Orange,1390,1.75%,
ATF-00823,FA,Blue Razz (Fruit Punch),6,2.95%,
ATF-00824,FA,Blueberry Fruity Candy,12,1.37%,
ATF-00825,FA,Blueberry Juicy Ripe,596,1.51%,
ATF-00826,FA,Blueberry Muffin,62,3.29%,
ATF-00827,FA,Bone Marrow,1,0.20%,
ATF-00828,FA,Bongo,5,11.50%,
ATF-00829,FA,Booster (tiramisu),432,0.93%,
ATF-00830,FA,Bountiful,1,3.00%,
ATF-00831,FA,Bourbon (vanilla Bourbon),2364,1.17%,
ATF-00832,FA,Brandy,306,1.28%,
ATF-00833,FA,Bread Crust,12,0.68%,
ATF-00834,FA,Breakfast Cereals,358,1.55%,
ATF-00835,FA,Burley,195,1.52%,
ATF-00836,FA,Butter,558,0.60%,
ATF-00837,FA,Butterscotch,3075,1.25%,
ATF-00838,FA,BYO Nutzilla,0,0.00%,
ATF-00839,FA,Cam Blend,23,1.42%,
ATF-00840,FA,Caramel Sugar Syrup,0,0.00%,
ATF-00841,FA,Cardamom,413,0.44%,
ATF-00842,FA,Carmel (caramel),7225,1.13%,
ATF-00843,FA,Catalan Cream,1143,1.55%,
ATF-00844,FA,Celery Oil Soluble,0,0.00%,
ATF-00845,FA,Cheese Cheddar Oil Soluble,0,0.00%,
ATF-00846,FA,Cheese Grg (blue Cheese) Oil Soluble,0,0.00%,
ATF-00847,FA,Cheese Mozzarella,1,1.00%,
ATF-00848,FA,Cheese Prm,2,1.75%,
ATF-00849,FA,Cheesecake Olympic,490,2.20%,
ATF-00850,FA,Cherry (Cerise),940,1.32%,
ATF-00851,FA,Cherry Juice,24,3.83%,
ATF-00852,FA,Cherry Menthol,0,0.00%,
ATF-00853,FA,Cherry v2,4,1.83%,
ATF-00854,FA,Chestnut,25,2.04%,
ATF-00855,FA,Chicken Boiled,0,0.00%,
ATF-00856,FA,Chicken Roasted,1,1.50%,
ATF-00857,FA,Chilly Hot Oil Soluble,0,0.00%,
ATF-00858,FA,Chobaccy,0,0.00%,
ATF-00859,FA,Chocaberry,0,0.00%,
ATF-00860,FA,Chocalima,0,0.00%,
ATF-00861,FA,Chocanana,0,0.00%,
ATF-00862,FA,Chococo Melt,0,0.00%,
ATF-00863,FA,Chococo Mint,1,8.00%,
ATF-00864,FA,Chocolate,386,1.57%,
ATF-00865,FA,Chocolate Glazed Doughnut,73,2.55%,
ATF-00866,FA,Chocolate Oil Soluble,0,0.00%,
ATF-00867,FA,Cider Apple,8,2.44%,
ATF-00868,FA,Cigar Passion,168,2.82%,
ATF-00869,FA,Cinnamon Ceylon,529,0.66%,
ATF-00870,FA,Clove,87,0.81%,
ATF-00871,FA,Coco' (coconut),4777,1.33%,
ATF-00872,FA,Cocoa,492,0.86%,
ATF-00873,FA,Cocoon,44,1.89%,
ATF-00874,FA,Cola,710,2.35%,
ATF-00875,FA,Cookie,12072,1.35%,
ATF-00876,FA,Cookie Premium,623,1.37%,
ATF-00877,FA,Corn,347,0.62%,
ATF-00878,FA,Cornish Cream Tea,23,4.41%,
ATF-00879,FA,Costarica Special (mango),889,2.00%,
ATF-00880,FA,Cowboy,4,6.00%,
ATF-00881,FA,Cowboy Blend,49,3.46%,
ATF-00882,FA,Crab,3,2.83%,
ATF-00883,FA,Cream Fresh,17609,1.17%,
ATF-00884,FA,Cream Whipped,1349,1.46%,
ATF-00885,FA,Creamy Liqueur Special,20,2.02%,
ATF-00886,FA,Croissant,19,1.88%,
ATF-00887,FA,Cuban Supreme,278,2.25%,
ATF-00888,FA,Cucumber,196,1.78%,
ATF-00889,FA,CustApple,26,1.82%,
ATF-00890,FA,Custard,2749,1.86%,
ATF-00891,FA,Custard Extra I,186,1.98%,
ATF-00892,FA,Custard Extra II,45,1.69%,
ATF-00893,FA,Custard Pi 3.14,110,1.57%,
ATF-00894,FA,Custard Premium,13819,2.16%,
ATF-00895,FA,Dark Bean (coffee Espresso),752,0.90%,
ATF-00896,FA,Dark Rolled Tobacco,2,3.75%,
ATF-00897,FA,Dark Vapure,149,1.19%,
ATF-00898,FA,Dawn Spirit,1,13.00%,
ATF-00899,FA,Decano Tobacco,51,1.42%,
ATF-00900,FA,Desert Ship,391,1.61%,
ATF-00901,FA,Double Delight,2,4.00%,
ATF-00902,FA,Doughnut Crispy,399,1.85%,
ATF-00903,FA,Dr Who?,0,0.00%,
ATF-00904,FA,Dragon Fruit,138,1.63%,
ATF-00905,FA,Dusk,23,8.39%,
ATF-00906,FA,Earl Grey Tea,10,2.20%,
ATF-00907,FA,Eclipse,11,3.02%,
ATF-00908,FA,"Egg Yolk, Cooked",0,0.00%,
ATF-00909,FA,Espresso Creme,21,1.40%,
ATF-00910,FA,Espresso Mint,0,0.00%,
ATF-00911,FA,Espresso Nutzilla,1,0.10%,
ATF-00912,FA,Euphoria,6,4.17%,
ATF-00913,FA,Feijoa (Pineapple/Guava),3,3.00%,
ATF-00914,FA,Fig Fresh,458,1.64%,
ATF-00915,FA,Flash,60,1.96%,
ATF-00916,FA,Florida Key Lime,980,1.70%,
ATF-00917,FA,Focus,1,10.00%,
ATF-00918,FA,Forest Fruit Extra Mix,32,2.77%,
ATF-00919,FA,Forest Fruit Mix,4793,2.90%,
ATF-00920,FA,Garlic Oil Soluble,0,0.00%,
ATF-00921,FA,Gin,128,2.13%,
ATF-00922,FA,Ginger Oil Soluble,0,0.00%,
ATF-00923,FA,Glory,136,1.40%,
ATF-00924,FA,Golden Rollie,5,3.20%,
ATF-00925,FA,Golden Syrup,3,0.92%,
ATF-00926,FA,Graham Crust,635,1.71%,
ATF-00927,FA,Grape Candy,1,1.00%,
ATF-00928,FA,Grape Concord,128,1.71%,
ATF-00929,FA,Grape Juicy,3,1.00%,
ATF-00930,FA,Grape White,190,1.76%,
ATF-00931,FA,Grapefruit,197,2.08%,
ATF-00932,FA,Guava,70,1.39%,
ATF-00933,FA,H2OMG,9,2.12%,
ATF-00934,FA,Ham Cooked,1,0.50%,
ATF-00935,FA,Ham Cured,0,0.00%,
ATF-00936,FA,Havana Heat,0,0.00%,
ATF-00937,FA,Hazel Grove (hazelnut),1224,0.64%,
ATF-00938,FA,Hazelnut Oil Soluble,0,0.00%,
ATF-00939,FA,Honey,1084,0.60%,
ATF-00940,FA,Hypnotic Myst,36,3.36%,
ATF-00941,FA,Ice Cream Italian,136,2.19%,
ATF-00942,FA,Ice Plus,0,0.00%,
ATF-00943,FA,Irish Cream,310,1.69%,
ATF-00944,FA,Italian Relax (cappuccino),199,2.02%,
ATF-00945,FA,Jacote Plum,76,1.80%,
ATF-00946,FA,Jaggerbomb,1,1.50%,
ATF-00947,FA,Jamaica Special (jamaica Rhum),2029,1.47%,
ATF-00948,FA,Jammy/Candy Wizard,689,0.65%,
ATF-00949,FA,Jasmine Natural,199,1.27%,
ATF-00950,FA,Joy,3346,0.78%,
ATF-00951,FA,Juicy Strawberry,3555,2.35%,
ATF-00952,FA,Killa Vanilla (Bourbon & Tahity),11,1.11%,
ATF-00953,FA,King Arthur's Pipe,2,2.75%,
ATF-00954,FA,Kingston Kick,2,8.00%,
ATF-00955,FA,Kiwi,3732,2.52%,
ATF-00956,FA,Labyrinth,15,2.77%,
ATF-00957,FA,Latakia,109,1.10%,
ATF-00958,FA,Lavender,257,1.04%,
ATF-00959,FA,Layton Blend,6,9.83%,
ATF-00960,FA,LeMenthol,27,0.99%,
ATF-00961,FA,Lemon Iced Tea,4,2.75%,
ATF-00962,FA,Lemon Sicily,8790,1.53%,
ATF-00963,FA,Lemon Sicily Oil Soluble,0,0.00%,
ATF-00964,FA,Lemon Zest,115,0.53%,
ATF-00965,FA,Licriz,1,2.00%,
ATF-00966,FA,Lime Tahity Cold Pressed,3396,1.14%,
ATF-00967,FA,Lime Tahity Distilled,557,1.16%,
ATF-00968,FA,Liquid Amber,2224,0.58%,
ATF-00969,FA,Lone Rider,0,0.00%,
ATF-00970,FA,Longan Fresh,42,1.56%,
ATF-00971,FA,Lulo,77,1.85%,
ATF-00972,FA,Lychee,311,1.69%,
ATF-00973,FA,Madagascar (Vanilla Classic),2664,1.07%,
ATF-00974,FA,Mad-mix (mad Fruit),137,1.75%,
ATF-00975,FA,Mango Fruity Juicy,22,2.36%,
ATF-00976,FA,Mango Green,9,3.38%,
